step,fitness
0,0.682772712775419
1,0.6856601048527742
2,0.6885479607776392
3,0.6914357971841913
4,0.6941958226940579
5,0.6970559017801683
6,0.6999156848209374
7,0.702775016063501
8,0.7056337699317266
9,0.7067216468206564
10,0.7079212905021957
11,0.7091304035202077
12,0.7114460703931165
13,0.7141101524951161
14,0.7167757865276672
15,0.7194372981639138
16,0.7220950591797566
17,0.7247481624547587
18,0.7274187980355431
19,0.7300956561275799
20,0.7327681348646613
21,0.7354371382783758
22,0.7329682960389247
23,0.7317300050590603
24,0.7343638940712381
25,0.7335831205300395
26,0.7323279646327662
27,0.7312780659717337
28,0.729820403122571
29,0.7285718612753633
30,0.7273529858390626
31,0.7263486253675611
32,0.7249264975499736
33,0.7237351951156151
34,0.7230421107360506
35,0.7251815716855632
36,0.7262962140301694
37,0.7273976286598971
38,0.7285269359677853
39,0.729656884061053
40,0.7307996587821906
41,0.731958505904904
42,0.7331134853472137
43,0.7343016078373008
44,0.7354674603406444
45,0.736311790837021
46,0.738209564194876
47,0.7410709856967088
48,0.7439317901689049
49,0.7467919566974224
50,0.7496514634172413
51,0.7525102874579872
52,0.7553685198204467
53,0.7578626399976686
54,0.7567707507517063
55,0.7576238703417195
56,0.7580797894531596
57,0.7587372262413489
58,0.7594326603000169
59,0.7601027536751955
60,0.76082897824696
61,0.7586589526336421
62,0.7565037689320667
63,0.7545364890097704
64,0.7571240309474961
65,0.7598781730631651
66,0.7626291115811286
67,0.7653953882418871
68,0.7681689670067214
69,0.7693538614228089
70,0.7707665473494149
71,0.7734330268396788
72,0.7760948806395935
73,0.7787510382090876
74,0.7814207287881889
75,0.7841064073470688
76,0.7867867725428752
77,0.7894623950721368
78,0.7921329439502138
79,0.7947975771053388
80,0.7974801560398979
81,0.8001762430929668
82,0.8028668675228625
83,0.8055525406441227
84,0.8082330628324522
85,0.810913874711783
86,0.813589320401741
87,0.8162590460825478
88,0.8189165993173375
89,0.8215898225758571
90,0.8242832977488548
91,0.8269704679526885
92,0.8296516086453425
93,0.8323270062945154
94,0.8349952041054868
95,0.8334146593875302
96,0.8318030462189903
97,0.8302193113628968
98,0.8286552022968265
99,0.8270603122654738
100,0.8255131598342669
101,0.8239650600335802
102,0.8267870899964802
103,0.8241785297628454
104,0.8215859488255615
105,0.8190176204292151
106,0.8164397612697055
107,0.81385428293298
108,0.8161812195456455
109,0.8184935612020592
110,0.8208220354045326
111,0.8231788965308788
112,0.825520900545027
113,0.827847800167713
114,0.8301908737278768
115,0.8325644895585372
116,0.8349227033468105
117,0.8372655500437307
118,0.84015345916669
119,0.8420783174196718
120,0.8397656128925465
121,0.8374358290070718
122,0.8360276098065329
123,0.8346215554601202
124,0.8332614440895021
125,0.8351543162954728
126,0.8378503025627844
127,0.8405741622731906
128,0.8433072588296879
129,0.8460346662231124
130,0.8487563983490183
131,0.8514732439469259
132,0.8541834750245074
133,0.8568867157906085
134,0.8591696661281825
135,0.8614532998863766
136,0.8637168315853759
137,0.8659569819196753
138,0.8682619189958327
139,0.8705620188597195
140,0.8686465030231648
141,0.866725602778188
142,0.8648713016989098
143,0.8629837515731831
144,0.8646668113010142
145,0.8663112619828663
146,0.868045817793501
147,0.8697512759367786
148,0.8679474647566832
149,0.8662243896223978
150,0.8644815925341406
151,0.8627031904457358
152,0.8609920665812208
153,0.8592718629314171
154,0.8575170642112856
155,0.8558227135546508
156,0.8541237122738168
157,0.85475871143512
158,0.8554891145463872
159,0.8561742116991189
160,0.8568806741127492
161,0.8576153552833647
162,0.8582990021754642
163,0.8590823159099186
164,0.8585544591791924
165,0.8602158778520549
166,0.862853628970969
167,0.8657175957939629
168,0.8685804712332867
169,0.8714421823763062
170,0.8743026497015176
171,0.8746613297494951
172,0.8751183713083479
173,0.875533021460788
174,0.8759568985929359
175,0.8764273331410368
176,0.8766019765424666
177,0.8772738852655126
178,0.8778962031443706
179,0.8786291211693391
180,0.8793021494094946
181,0.88000007582467
182,0.8807334870920729
183,0.8814063082940159
184,0.8821800345923148
185,0.8829152325989907
186,0.8836382402055978
187,0.8844358936210837
188,0.8851726872564473
189,0.8825995280415849
190,0.8800770498836378
191,0.8775383791461385
192,0.8749862457912525
193,0.872420905491017
194,0.8737466414175654
195,0.8752026689343153
196,0.8766412460547017
197,0.878159904037588
198,0.8808509053845734
199,0.8835324251982016
200,0.8862097658457775
201,0.8889435008188045
202,0.8915647766726473
203,0.8942553172360952
204,0.8969351190918293
205,0.8994798756070087
206,0.9022680344847476
207,0.905050169942453
208,0.9078257365560747
209,0.9105958755911459
210,0.9133589641211273
211,0.9161135755678853
212,0.9188588465768683
213,0.9216016298179492
214,0.9188411952632742
215,0.9160721131305176
216,0.9132952119462263
217,0.9105112195998095
218,0.9077208730221565
219,0.9049265496271572
220,0.9077026197745421
221,0.9069589165407516
222,0.9061671422542537
223,0.9054992258668703
224,0.9047546488740303
225,0.90763441379142
226,0.9105135899189685
227,0.9133921185357996
228,0.9162699328602086
229,0.9191469566204125
230,0.9220231023107517
231,0.9248982690497213
232,0.9277725976816847
233,0.9298574799194711
234,0.9270568213508797
235,0.9242495348620349
236,0.9214363309487827
237,0.918619604177158
238,0.9157983151897775
239,0.9139922455037381
240,0.912131914884493
241,0.9103816793987608
242,0.9086109137550757
243,0.9067896067240042
244,0.9050192791898818
245,0.9075898530439142
246,0.9102488191020998
247,0.9128942693876158
248,0.9155237689793311
249,0.9181394728818059
250,0.9207364736643796
251,0.9233125904516453
252,0.9259711456098951
253,0.9286367101031778
254,0.9312842195964062
255,0.933914551547639
256,0.9365242305776577
257,0.9391086904447145
258,0.9417269704193125
259,0.9399524515607588
260,0.9402933650974881
261,0.9407346002735751
262,0.9410499791374098
263,0.9382401732239619
264,0.9407295877104495
265,0.9431811755530713
266,0.9455945585166305
267,0.947962641935022
268,0.9503109793615389
269,0.9528278145772797
270,0.9552996325284442
271,0.957724803487592
272,0.9600919819923238
273,0.9624186808650579
274,0.9652685067979639
275,0.9625725785483525
276,0.9654034336615994
277,0.9657989120897967
278,0.9664038648344548
279,0.9667892280589769
280,0.9673002025299915
281,0.964443404582549
282,0.9615818054852711
283,0.9587164036104735
284,0.9558479393354553
285,0.9529769730877682
286,0.9501039367480575
287,0.9472291684252964
288,0.944352936545401
289,0.9414754568907614
290,0.9385970742354057
291,0.9357185083203546
292,0.9328391472011924
