step,fitness
0,1.1016448169285376
1,1.1060805724362122
2,1.1102991859469657
3,1.1093591199500572
4,1.1135798562478583
5,1.1170471455018265
6,1.1208348366059018
7,1.12449558808524
8,1.12802939993984
9,1.1262816650071965
10,1.1295933325185032
11,1.1327780604050717
12,1.1358358486669018
13,1.1387666973039934
14,1.1415706063163478
15,1.1392833779785665
16,1.1418651426476287
17,1.1443199676919515
18,1.1466478531115363
19,1.1488487989063825
20,1.1509228050764904
21,1.152869871621861
22,1.154689998542493
23,1.156383185838386
24,1.153270849939805
25,1.1547418928924058
26,1.1560859962202679
27,1.1573031599233923
28,1.1583933840017788
29,1.159356668455427
30,1.1557048391517082
31,1.1564459792620634
32,1.1570601797476803
33,1.1575474406085589
34,1.1535465273368095
35,1.1538116438543968
36,1.153949820747245
37,1.1539610580153556
38,1.3057220119558006
39,1.2114774191825013
40,1.144891481929691
41,1.1444584305112164
42,1.143898439468003
43,1.1391358884478247
44,1.1383537530613195
45,1.1334325275102182
46,1.1324282477804208
47,1.1273483476983959
48,1.123887133826327
49,1.1211580953604527
50,1.1183988184916807
51,1.115608836716879
52,1.1167977216053
53,1.113920257759681
54,1.1110107048807367
55,1.1120048635931818
56,1.1090051598161348
57,1.1059718980143958
58,1.1067676154024098
59,1.103641340695433
60,1.1004799524684796
61,1.097282897913127
62,1.0978157075871082
63,1.0945214910612373
64,1.0911899372703882
65,1.0878204576348711
66,1.0880822095778486
67,1.0846110754733125
68,1.0811002263284215
69,1.081146863341864
70,1.077530772717835
71,1.0738730855618395
72,1.0701731478214007
73,1.0699325306710021
74,1.0661222357093905
75,1.0622676855216258
76,1.0583681876701616
77,1.0578299001375315
78,1.0786471803960986
79,1.0662050157034932
80,1.055945093190574
81,1.0501198503071278
82,2.03727401853126
83,2.022868686215948
84,1.894772766567935
85,1.884538259323405
86,1.0263189660843874
87,1.1517088800429425
88,1.1398714059993567
89,1.0157346042215003
90,1.011032039916377
91,1.1015231574897584
92,1.0045048960759422
93,0.9996059722085066
94,1.0636580927576387
95,1.0521325176288372
96,0.9875025261039105
97,1.0262568637741547
98,1.0148575653212617
99,0.9746963268335121
100,0.989301047877009
101,0.9780219514277514
102,0.9611608574154527
103,0.9527731301702526
104,0.9416084380443517
105,0.885994099562457
106,0.885994099562457
107,0.885994099562457
108,0.885994099562457
109,0.885994099562457
110,0.885994099562457
111,0.885994099562457
112,0.885994099562457
113,0.885994099562457
114,0.885994099562457
115,0.885994099562457
116,0.885994099562457
117,0.885994099562457
118,0.885994099562457
119,0.885994099562457
120,0.885994099562457
121,0.885994099562457
122,0.885994099562457
123,0.885994099562457
124,0.885994099562457
125,0.885994099562457
126,0.885994099562457
127,0.885994099562457
128,0.885994099562457
129,0.885994099562457
130,0.885994099562457
131,0.885994099562457
132,0.885994099562457
133,0.885994099562457
134,0.885994099562457
135,0.885994099562457
136,0.885994099562457
137,0.885994099562457
138,0.885994099562457
139,0.885994099562457
140,0.885994099562457
141,0.885994099562457
142,0.885994099562457
143,0.885994099562457
144,0.885994099562457
145,0.885994099562457
146,0.885994099562457
147,0.885994099562457
148,0.885994099562457
149,0.885994099562457
150,0.885994099562457
151,0.885994099562457
152,0.885994099562457
153,0.885994099562457
154,0.885994099562457
155,0.885994099562457
156,0.885994099562457
157,0.885994099562457
158,0.885994099562457
159,0.885994099562457
160,0.885994099562457
161,0.885994099562457
162,0.885994099562457
163,0.885994099562457
164,0.885994099562457
165,0.885994099562457
166,0.885994099562457
167,0.885994099562457
168,0.885994099562457
169,0.885994099562457
170,0.885994099562457
171,0.885994099562457
172,0.885994099562457
173,0.885994099562457
174,0.885994099562457
175,0.885994099562457
176,0.885994099562457
177,0.885994099562457
178,0.885994099562457
179,0.885994099562457
180,0.885994099562457
181,0.885994099562457
182,0.885994099562457
183,0.885994099562457
184,0.885994099562457
185,0.885994099562457
186,0.885994099562457
187,0.885994099562457
188,0.885994099562457
189,0.885994099562457
190,0.885994099562457
191,0.885994099562457
192,0.885994099562457
193,0.885994099562457
194,0.885994099562457
195,0.885994099562457
196,0.885994099562457
197,0.885994099562457
198,0.885994099562457
199,0.885994099562457
200,0.885994099562457
201,0.885994099562457
202,0.885994099562457
203,0.885994099562457
204,0.885994099562457
205,0.885994099562457
206,0.885994099562457
207,0.885994099562457
208,0.885994099562457
209,0.885994099562457
210,0.885994099562457
211,0.885994099562457
212,0.885994099562457
213,0.885994099562457
214,0.885994099562457
215,0.885994099562457
216,0.885994099562457
217,0.885994099562457
218,0.885994099562457
219,0.885994099562457
220,0.885994099562457
221,0.885994099562457
222,0.885994099562457
223,0.885994099562457
224,0.885994099562457
225,0.885994099562457
226,0.885994099562457
227,0.885994099562457
228,0.885994099562457
229,0.885994099562457
230,0.885994099562457
231,0.885994099562457
232,0.885994099562457
233,0.885994099562457
234,0.885994099562457
235,0.885994099562457
236,0.885994099562457
237,0.885994099562457
238,0.885994099562457
239,0.885994099562457
240,0.885994099562457
241,0.885994099562457
242,0.885994099562457
243,0.885994099562457
244,0.885994099562457
245,0.885994099562457
246,0.885994099562457
247,0.885994099562457
248,0.885994099562457
249,0.885994099562457
250,0.885994099562457
251,0.885994099562457
252,0.885994099562457
253,0.885994099562457
254,0.885994099562457
255,0.885994099562457
256,0.885994099562457
257,0.885994099562457
258,0.885994099562457
259,0.885994099562457
260,0.885994099562457
261,0.885994099562457
262,0.885994099562457
263,0.885994099562457
264,0.885994099562457
265,0.885994099562457
266,0.885994099562457
267,0.885994099562457
268,0.885994099562457
269,0.885994099562457
270,0.885994099562457
271,0.885994099562457
272,0.885994099562457
273,0.885994099562457
274,0.885994099562457
275,0.885994099562457
276,0.885994099562457
277,0.885994099562457
278,0.885994099562457
279,0.885994099562457
280,0.885994099562457
281,0.885994099562457
282,0.885994099562457
283,0.885994099562457
284,0.885994099562457
285,0.885994099562457
286,0.885994099562457
287,0.885994099562457
288,0.885994099562457
289,0.885994099562457
290,0.885994099562457
291,0.885994099562457
292,0.885994099562457
293,0.885994099562457
294,0.885994099562457
295,0.885994099562457
296,0.885994099562457
297,0.885994099562457
298,0.885994099562457
299,0.885994099562457
300,0.885994099562457
301,0.885994099562457
302,0.885994099562457
303,0.885994099562457
304,0.885994099562457
305,0.885994099562457
306,0.885994099562457
307,0.885994099562457
308,0.885994099562457
309,0.885994099562457
310,0.885994099562457
311,0.885994099562457
312,0.885994099562457
313,0.885994099562457
314,0.885994099562457
315,0.885994099562457
316,0.885994099562457
317,0.885994099562457
318,0.885994099562457
319,0.885994099562457
320,0.885994099562457
321,0.885994099562457
322,0.885994099562457
323,0.885994099562457
324,0.885994099562457
325,0.885994099562457
326,0.885994099562457
327,0.885994099562457
328,0.885994099562457
329,0.885994099562457
330,0.885994099562457
331,0.885994099562457
332,0.885994099562457
333,0.885994099562457
334,0.885994099562457
335,0.885994099562457
336,0.885994099562457
337,0.885994099562457
338,0.885994099562457
339,0.885994099562457
340,0.885994099562457
341,0.885994099562457
342,0.885994099562457
343,0.885994099562457
344,0.885994099562457
345,0.885994099562457
346,0.885994099562457
347,0.885994099562457
348,0.885994099562457
349,0.885994099562457
350,0.885994099562457
351,0.885994099562457
352,0.885994099562457
353,0.885994099562457
354,0.885994099562457
355,0.885994099562457
356,0.885994099562457
357,0.885994099562457
358,0.885994099562457
359,0.885994099562457
360,0.885994099562457
361,0.885994099562457
362,0.885994099562457
363,0.885994099562457
364,0.885994099562457
365,0.885994099562457
366,0.885994099562457
367,0.885994099562457
368,0.885994099562457
369,0.885994099562457
370,0.885994099562457
371,0.885994099562457
372,0.885994099562457
373,0.885994099562457
374,0.885994099562457
375,0.885994099562457
376,0.885994099562457
377,0.885994099562457
378,0.885994099562457
379,0.885994099562457
380,0.885994099562457
381,0.885994099562457
382,0.885994099562457
383,0.885994099562457
384,0.885994099562457
385,0.885994099562457
386,0.885994099562457
387,0.885994099562457
388,0.885994099562457
389,0.885994099562457
390,0.885994099562457
391,0.885994099562457
392,0.885994099562457
393,0.885994099562457
394,0.885994099562457
395,0.885994099562457
396,0.885994099562457
397,0.885994099562457
398,0.885994099562457
399,0.885994099562457
400,0.885994099562457
401,0.885994099562457
402,0.885994099562457
403,0.885994099562457
404,0.885994099562457
405,0.885994099562457
406,0.885994099562457
407,0.885994099562457
408,0.885994099562457
409,0.885994099562457
410,0.885994099562457
411,0.885994099562457
412,0.885994099562457
413,0.885994099562457
414,0.885994099562457
415,0.885994099562457
416,0.885994099562457
417,0.885994099562457
418,0.885994099562457
419,0.885994099562457
420,0.885994099562457
421,0.885994099562457
422,0.885994099562457
423,0.885994099562457
424,0.885994099562457
425,0.885994099562457
426,0.885994099562457
427,0.885994099562457
428,0.885994099562457
429,0.885994099562457
430,0.885994099562457
431,0.885994099562457
432,0.885994099562457
433,0.885994099562457
434,0.885994099562457
435,0.885994099562457
436,0.885994099562457
437,0.885994099562457
438,0.885994099562457
439,0.885994099562457
440,0.885994099562457
441,0.885994099562457
442,0.885994099562457
443,0.885994099562457
444,0.885994099562457
445,0.885994099562457
446,0.885994099562457
447,0.885994099562457
448,0.885994099562457
449,0.885994099562457
450,0.885994099562457
451,0.885994099562457
452,0.885994099562457
453,0.885994099562457
454,0.885994099562457
455,0.885994099562457
456,0.885994099562457
457,0.885994099562457
458,0.885994099562457
459,0.885994099562457
460,0.885994099562457
461,0.885994099562457
462,0.885994099562457
463,0.885994099562457
464,0.885994099562457
465,0.885994099562457
466,0.885994099562457
467,0.885994099562457
468,0.885994099562457
469,0.885994099562457
470,0.885994099562457
471,0.885994099562457
472,0.885994099562457
473,0.885994099562457
474,0.885994099562457
475,0.885994099562457
476,0.885994099562457
477,0.885994099562457
478,0.885994099562457
479,0.885994099562457
480,0.885994099562457
481,0.885994099562457
482,0.885994099562457
483,0.885994099562457
484,0.885994099562457
485,0.885994099562457
486,0.885994099562457
487,0.885994099562457
488,0.885994099562457
489,0.885994099562457
490,0.885994099562457
491,0.885994099562457
492,0.885994099562457
493,0.885994099562457
494,0.885994099562457
495,0.885994099562457
496,0.885994099562457
497,0.885994099562457
498,0.885994099562457
499,0.885994099562457
500,0.885994099562457
501,0.885994099562457
502,0.885994099562457
503,0.885994099562457
504,0.885994099562457
505,0.885994099562457
506,0.885994099562457
507,0.885994099562457
508,0.885994099562457
509,0.885994099562457
510,0.885994099562457
511,0.885994099562457
512,0.885994099562457
513,0.885994099562457
514,0.885994099562457
515,0.885994099562457
516,0.885994099562457
517,0.885994099562457
518,0.885994099562457
519,0.885994099562457
520,0.885994099562457
521,0.885994099562457
522,0.885994099562457
523,0.885994099562457
524,0.885994099562457
525,0.885994099562457
526,0.885994099562457
527,0.885994099562457
528,0.885994099562457
529,0.885994099562457
530,0.885994099562457
531,0.885994099562457
532,0.885994099562457
533,0.885994099562457
534,0.885994099562457
535,0.885994099562457
536,0.885994099562457
537,0.885994099562457
538,0.885994099562457
539,0.885994099562457
540,0.885994099562457
541,0.885994099562457
542,0.885994099562457
543,0.885994099562457
544,0.885994099562457
545,0.885994099562457
546,0.885994099562457
547,0.885994099562457
548,0.885994099562457
549,0.885994099562457
550,0.885994099562457
551,0.885994099562457
552,0.885994099562457
553,0.885994099562457
554,0.885994099562457
555,0.885994099562457
556,0.885994099562457
557,0.885994099562457
558,0.885994099562457
559,0.885994099562457
560,0.885994099562457
561,0.885994099562457
562,0.885994099562457
563,0.885994099562457
564,0.885994099562457
565,0.885994099562457
566,0.885994099562457
567,0.885994099562457
568,0.885994099562457
569,0.885994099562457
570,0.885994099562457
571,0.885994099562457
572,0.885994099562457
573,0.885994099562457
574,0.885994099562457
575,0.885994099562457
576,0.885994099562457
577,0.885994099562457
578,0.885994099562457
579,0.885994099562457
580,0.885994099562457
581,0.885994099562457
582,0.885994099562457
583,0.885994099562457
584,0.885994099562457
585,0.885994099562457
586,0.885994099562457
587,0.885994099562457
588,0.885994099562457
589,0.885994099562457
590,0.885994099562457
591,0.885994099562457
592,0.885994099562457
593,0.885994099562457
594,0.885994099562457
595,0.885994099562457
596,0.885994099562457
597,0.885994099562457
598,0.885994099562457
599,0.885994099562457
600,0.885994099562457
601,0.885994099562457
602,0.885994099562457
603,0.885994099562457
604,0.885994099562457
605,0.885994099562457
606,0.885994099562457
607,0.885994099562457
608,0.885994099562457
609,0.885994099562457
610,0.885994099562457
611,0.885994099562457
612,0.885994099562457
613,0.885994099562457
614,0.885994099562457
615,0.885994099562457
616,0.885994099562457
617,0.885994099562457
618,0.885994099562457
619,0.885994099562457
620,0.885994099562457
621,0.885994099562457
622,0.885994099562457
623,0.885994099562457
624,0.885994099562457
625,0.885994099562457
626,0.885994099562457
627,0.885994099562457
628,0.885994099562457
629,0.885994099562457
630,0.885994099562457
631,0.885994099562457
632,0.885994099562457
633,0.885994099562457
634,0.885994099562457
635,0.885994099562457
636,0.885994099562457
637,0.885994099562457
638,0.885994099562457
639,0.885994099562457
640,0.885994099562457
641,0.885994099562457
642,0.885994099562457
643,0.885994099562457
644,0.885994099562457
645,0.885994099562457
646,0.885994099562457
647,0.885994099562457
648,0.885994099562457
649,0.885994099562457
650,0.885994099562457
651,0.885994099562457
652,0.885994099562457
653,0.885994099562457
654,0.885994099562457
655,0.885994099562457
656,0.885994099562457
657,0.885994099562457
658,0.885994099562457
659,0.885994099562457
660,0.885994099562457
661,0.885994099562457
662,0.885994099562457
663,0.885994099562457
664,0.885994099562457
665,0.885994099562457
666,0.885994099562457
667,0.885994099562457
668,0.885994099562457
669,0.885994099562457
670,0.885994099562457
671,0.885994099562457
672,0.885994099562457
673,0.885994099562457
674,0.885994099562457
675,0.885994099562457
676,0.885994099562457
677,0.885994099562457
678,0.885994099562457
679,0.885994099562457
680,0.885994099562457
681,0.885994099562457
682,0.885994099562457
683,0.885994099562457
684,0.885994099562457
685,0.885994099562457
686,0.885994099562457
687,0.885994099562457
688,0.885994099562457
689,0.885994099562457
690,0.885994099562457
691,0.885994099562457
692,0.885994099562457
693,0.885994099562457
694,0.885994099562457
695,0.885994099562457
696,0.885994099562457
697,0.885994099562457
698,0.885994099562457
699,0.885994099562457
700,0.885994099562457
701,0.885994099562457
702,0.885994099562457
703,0.885994099562457
704,0.885994099562457
705,0.885994099562457
706,0.885994099562457
707,0.885994099562457
708,0.885994099562457
709,0.885994099562457
710,0.885994099562457
711,0.885994099562457
712,0.885994099562457
713,0.885994099562457
714,0.885994099562457
715,0.885994099562457
716,0.885994099562457
717,0.885994099562457
718,0.885994099562457
719,0.885994099562457
720,0.885994099562457
721,0.885994099562457
722,0.885994099562457
723,0.885994099562457
724,0.885994099562457
725,0.885994099562457
726,0.885994099562457
727,0.885994099562457
728,0.885994099562457
729,0.885994099562457
