step,fitness
0,0.003948966035317619
1,0.005427090733832362
2,0.00713395578064508
3,0.008063392793385252
4,0.010105408089952897
5,0.012373025613224209
6,0.01486214609606123
7,0.016165563823640927
8,0.018978605899962787
9,0.022007370257531366
10,0.025249654393044156
11,0.02870323252999565
12,0.032365855109882276
13,0.036235248285203914
14,0.03818795829120364
15,0.042356227430198866
16,0.04672504198356637
17,0.053734171715788745
18,0.05860242492234118
19,0.06366326758449654
20,0.06891424194323278
21,0.07435286205468995
22,0.07997661333913218
23,0.0889020790445059
24,0.09498903746073903
25,0.10125260043666448
26,0.11099117017069553
27,0.11787057542928331
28,0.12823330474634176
29,0.13853588863537672
30,0.14978990752402044
31,0.16142300697852824
32,0.1734272456464201
33,0.2265034404800673
34,0.4061984404928459
35,1.0566373853619555
36,1.5717522929223018
37,1.9187146558655983
38,2.1531202460084127
39,2.310834708091178
40,2.9258616993362208
41,2.7789129385762066
42,2.6530853110290473
43,2.591624078144054
44,2.472870041518686
45,2.4009687127374626
46,2.6345935851968934
47,2.276239007471705
48,2.222722227534162
49,2.6311455981402307
50,2.1319132327196693
51,2.613287345628114
52,2.596944252914095
53,2.0075841912195886
54,1.9715051157055181
55,2.51962472351238
56,2.475794746373913
57,2.432485125713378
58,2.0344325648364827
59,2.1755056465814997
60,2.6070138726216188
61,2.426267409506436
62,2.5774243297820174
63,3.2307538583588653
64,3.1341494611734966
65,3.1737829240614364
66,3.160609978225781
67,3.2050000745135723
68,3.066411074285591
69,2.9849214877688257
70,2.678112484390551
71,2.764897062950125
72,2.155843540666168
73,2.0603876677615465
74,1.9912209785611978
75,2.081430869806444
76,2.15897871266438
77,2.2376267331688
78,2.302643781115529
79,2.3534669871285945
80,2.4046184417232657
81,2.77747533655218
82,2.968747564795272
83,2.5141139879368346
84,2.865908933783603
85,2.5568879394841533
86,2.797214314652288
87,2.584174307795203
88,2.7453557636194534
89,2.7196669481010893
90,2.6213761799280393
91,2.576880249691395
92,2.6743399176974676
93,2.6644409867154413
94,2.548371207264126
95,2.538868193121703
96,2.52936517897928
97,2.640017747164185
98,2.630061597047072
99,2.486145250009754
100,2.625193353833346
101,2.4526950001826897
102,2.6201384747483263
103,2.4195104259758082
104,2.6148959704121566
105,2.386590538009251
106,2.6094648514449768
107,2.3539343469031597
108,2.603844128466933
109,2.593599409224744
110,2.312370775457269
111,2.587729884341033
112,2.2802939205146266
113,2.581668611790098
114,2.248477629396236
115,2.575414602192083
116,2.5649947627151346
117,2.207915061958159
118,2.5584883234853075
119,2.176671346240857
120,2.1677199113689354
121,2.541249592768707
122,2.1367878774351854
123,2.1278906935587782
124,2.5236969259724935
125,2.097269022235436
126,2.0884259244579
127,2.505828839026881
128,2.4951731973505855
129,2.049324119996514
130,2.4876438478620844
131,2.4769288433943446
132,2.0105837961048363
133,2.001848375835114
134,2.45836593625249
135,2.4475914040966633
136,1.9635216398522988
137,1.9548398109915188
138,2.4286487671146775
139,2.417814542374121
140,2.4069803176335642
141,1.9082964467060157
142,1.899668044357536
143,1.891039642009056
144,1.8824112396605757
145,2.365808115023146
146,2.354914032801216
147,1.8450660227532418
148,1.8364908820204184
149,1.8279157412875953
150,1.8193406005547719
151,2.3131182182158176
152,2.302164113615872
153,2.291210009015927
154,1.7739871847013766
155,1.7654651406875674
