step,fitness
0,0.003948966035317619
1,0.005427094532135694
2,0.007134545366793544
3,0.008063426105532043
4,0.010108205228193388
5,0.012378175292435942
6,0.014870827328937767
7,0.0175731242156799
8,0.018997705644640244
9,0.02203512609466939
10,0.025256847362318417
11,0.02871311390694189
12,0.0323791165755199
13,0.03625269300351403
14,0.04033166513254112
15,0.044613838877723286
16,0.049097003799416325
17,0.05377893277971354
18,0.05865738170414869
19,0.06373008914906203
20,0.06899477607510927
21,0.07444914552744387
22,0.08009088234312986
23,0.08591765286638385
24,0.09192710467227722
25,0.10144262689726423
26,0.10791004341152571
27,0.11455220797394619
28,0.12136668596317099
29,0.13212585165426166
30,0.14115612645440576
31,0.1564382318500398
32,0.17241136259680848
33,0.2448676510869648
34,0.6851510204117813
35,0.22918707381109638
36,0.25552907516928763
37,0.29091163060947844
38,0.33993626060191245
39,0.3986486035683842
40,0.48212825789704594
41,0.5802927263687168
42,0.7199096692508787
43,0.9105076473587909
44,1.1635463972001885
45,1.4803087106980244
46,1.844636642729401
47,2.229946831233024
48,2.584190345669249
49,2.9103915758711074
50,2.281093435832863
51,2.0209105594641907
52,1.9100813272833967
53,2.113132373614067
54,2.324280758407865
55,2.512816919136965
56,2.6443542669742284
57,2.873397405806771
58,2.71446146322464
59,2.8651724908659877
60,2.228612986597453
61,2.086491761137901
62,2.022094289292781
63,2.349658086520834
64,3.085704747125047
65,2.903903774981014
66,3.131255063069873
67,2.3739519742639987
68,2.202247405500178
69,2.360441642548383
70,3.165376049472547
71,2.9659984982810412
72,2.7900214308916125
73,2.979241139112057
74,3.1048378656021116
75,2.4017702954095994
76,2.382236842300443
77,2.2577295507010877
78,2.3202386639944095
79,2.09662390221757
80,2.0069975314793185
81,2.4970704581395102
82,1.8696464626274467
83,1.8238908101060622
84,1.7916252499007381
85,1.7724330903206895
86,1.7533784816692903
87,1.7470294456156208
88,1.753248458359502
89,1.7594208324819134
90,1.7655460732929245
91,1.7842330675747613
92,1.8029125851249033
93,1.8343209485762442
94,1.8658443242472702
95,1.8845702820162953
96,2.337935502528308
97,2.2705887860884673
98,2.20468776297347
