step,fitness
0,0.003948966035317619
1,0.005427090724080648
2,0.007134484093093391
3,0.00906951138753818
4,0.01010908253887519
5,0.012377647608460714
6,0.014869941901874871
7,0.016176903990787698
8,0.018995775511748813
9,0.022032334035796075
10,0.025284769725205946
11,0.026954782415093154
12,0.030522866342662915
13,0.03430207676458127
14,0.03622127065024505
15,0.040308376838884566
16,0.04460193926590175
17,0.04882849894693391
18,0.05346703106795847
19,0.060887107585512204
20,0.06600789603889758
21,0.07131301716107032
22,0.07679952517525936
23,0.08551839700233312
24,0.09145811763395352
25,0.10087630367466942
26,0.10725280672274379
27,0.11734898567288017
28,0.12785077902907327
29,0.13875118151020308
30,0.1500430471127452
31,0.16171908617475136
32,0.1737718625865621
33,0.21297901120910023
34,0.3407933994759508
35,0.6272116902720252
36,2.309488496204669
37,1.773630257705633
38,1.4660987589972398
39,1.3184752680654332
40,1.2202856675821727
41,1.343479950344793
42,2.075246677978112
43,2.864715481518708
44,2.329733398851311
45,1.8984098636049893
46,1.6091897652592793
47,1.654336406236022
48,1.925503153312561
49,2.228948823487296
50,2.522342420120054
51,2.816116076782946
52,2.0296746537302917
53,1.7827462416825735
54,1.5888229979448323
55,1.4297485881979695
56,1.3012818490826092
57,1.3327220103368516
58,1.4408868456117723
59,1.5407598246108594
60,1.65500904453801
61,3.238651063535207
62,3.2216132115950984
63,3.1915713947355555
64,3.175051839490912
65,3.184119138265185
66,3.226440610555592
67,3.1451673396046353
68,3.0824154575763587
69,3.211354795411341
70,3.165376049472547
71,3.137161462069592
72,3.195956693153907
73,3.1675383770115593
74,2.9187598774790438
75,3.1112049257697625
76,3.1346760632117228
77,2.938029428083528
78,2.9111857057325863
79,2.9671514880763263
80,2.825464036810191
81,2.7034836520854695
82,2.7893599989208813
83,2.8114890532154018
84,2.627851962716951
85,2.6029570660255614
86,2.578219178066683
87,2.8350001505122058
88,2.824697222755073
89,2.814394294997941
90,2.5257965931268633
91,2.778004355584136
92,2.52220432438755
93,2.7107782224432575
94,2.5184346539889457
95,2.8785726903297446
96,2.6652474904287162
97,2.8098009080728508
98,2.6149463318053083
